,Wavelength,Activity,Detection,Correlation
123,618,0.00024431301062207393,False,0.06962837773257312
124,623,0.00023974092479838677,False,0.0694178373206532
125,628,0.00023521818810502297,False,0.0692256269971331
126,633,0.00023074685951944023,False,0.06920148359271512
127,638,0.00022632877944738584,False,0.06920148359271455
128,643,0.00022196558406469566,False,0.06920148359271454
129,648,0.00021765871899048948,False,0.0692014835927154
130,653,0.00021340945229409277,False,0.06920148359271501
131,658,0.0002092188868441333,False,0.06920148359271415
132,663,0.00020508797201181163,False,0.06920148359271407
133,668,0.00020101751474489865,False,0.06920148359271464
134,673,0.00019700819003037765,False,0.06920148359271457
135,678,0.00019306055076680342,False,0.06920148359271469
136,683,0.00018917503706767242,False,0.06920148359271427
137,688,0.00018535198501896014,False,0.06920148359271486
138,693,0.0001815916349134891,False,0.06920148359271489
139,698,0.00017789413898604116,False,0.06920148359271423
140,703,0.00017425956867209242,False,0.06920148359271469
141,708,0.00017068792141325701,False,0.06920148359271475
142,713,0.00016717912703207173,False,0.06920148359271407
143,718,0.00016373305369808298,False,0.06920148359271407
144,723,0.00016034951350632262,False,0.06920148359271473
145,728,0.00015702826768905983,False,0.06920148359271407
146,733,0.0001537690314801282,False,0.06920148359271444
147,738,0.00015057147865116648,False,0.06920148359271457
148,743,0.00014743524573732848,False,0.06920148359271462
149,748,0.00014435993597008317,False,0.06920148359271407
150,753,0.0001413451229328065,False,0.06920148359271415
151,758,0.00013839035395504107,False,0.06920148359271408
152,763,0.0001354951532595397,False,0.06920148359271401
153,768,0.00013265902487594747,False,0.06920148359271422
154,773,0.0001298814553337464,False,0.06920148359271415
155,778,0.00012716191614665117,False,0.06920148359271391
156,783,0.0001244998660993433,False,0.06920148359271433
157,788,0.00012189475334736083,False,0.06920148359271394
158,793,0.00011934601733937183,False,0.06920148359271419
159,798,0.00011685309057120267,False,0.06920148359271412
160,803,0.00011441540017976078,False,0.069201483592714
161,808,0.00011203236938444015,False,0.06920148359271448
162,813,0.0001097034187832133,False,0.0692014835927143
163,818,0.00010742796750985247,False,0.06920148359271393
164,823,0.00010520543425827648,False,0.06920148359271389
165,828,0.00010303523817932654,False,0.06920148359271405
166,833,0.00010091679965534905,False,0.06920148359271394
167,838,9.884954095675914e-05,False,0.06920148359271412
168,843,9.683288678536519e-05,False,0.06920148359271402
169,848,9.486626470785464e-05,False,0.06920148359271427
170,853,9.294910548379198e-05,False,0.06920148359271393
171,858,9.108084329110271e-05,False,0.06920148359271482
172,863,8.92609158527638e-05,False,0.06920148359271393
173,868,8.748876446798932e-05,False,0.06920148359271414
174,873,8.576383395117558e-05,False,0.06920148359271473
175,878,8.408557248191628e-05,False,0.06920148359271402
176,883,8.245343137004018e-05,False,0.06920148359271407
177,888,8.086686473881893e-05,False,0.0692014835927141
178,893,7.932532913089466e-05,False,0.06920148359271437
179,898,7.782828304105018e-05,False,0.06920148359271402
180,903,7.637518638082143e-05,False,0.0692014835927138
181,908,7.49654998801034e-05,False,0.06920148359271487
182,913,7.359868443174793e-05,False,0.06920148359271472
183,918,7.227420038569325e-05,False,0.06920148359271429
184,923,7.09915067995548e-05,False,0.06920148359271379
185,928,6.97500606537751e-05,False,0.06920148359271434
186,933,6.85493160395962e-05,False,0.06920148359271419
187,938,6.73887233291756e-05,False,0.06920148359271412
188,943,6.626772833761246e-05,False,0.06920148359271514
189,948,6.518577148735625e-05,False,0.06920148359271418
190,953,6.414228698599965e-05,False,0.06920148359271382
191,958,6.313670202868665e-05,False,0.06920148359271402
192,963,6.216843603707723e-05,False,0.06920148359271416
193,968,6.123689994635014e-05,False,0.06920148359271387
194,973,6.034149555234617e-05,False,0.06920148359271384
195,978,5.948161493030417e-05,False,0.06920148359271439
196,983,5.865663993620321e-05,False,0.06920148359271386
197,988,5.7865941801342916e-05,False,0.06920148359271464
198,993,5.7108880829636344e-05,False,0.06920148359271402
199,998,5.6384806206150315e-05,False,0.06920148359271384
200,1003,5.569305592390287e-05,False,0.06920148359271384
