,Wavelength,Activity,Detection,Correlation
62,313,0.007521145641732941,False,0.06920148359271476
63,318,0.007237383547164316,False,0.06920148359271441
64,323,0.0069653568579620614,False,0.06920148359271394
65,328,0.006705533019050797,False,0.06920148359271391
66,333,0.006458202284750358,False,0.0692014835927143
67,338,0.00622349177473379,False,0.06920148359271386
68,343,0.0060013817579589014,False,0.06920148359271396
69,348,0.005791723061500589,False,0.06920148359271408
70,353,0.00559425482005699,False,0.06920148359271384
71,358,0.0054086220114301226,False,0.06920148359271418
72,363,0.005234392385606205,False,0.06920148359271427
73,368,0.005071072508630685,False,0.06920148359271466
74,373,0.004918122722254594,False,0.06920148359271436
75,378,0.00477497087801652,False,0.06920148359271394
76,383,0.004641024748699329,False,0.0692014835927143
77,388,0.004515683056912245,False,0.06920148359271443
78,393,0.004398345093502611,False,0.06920148359271398
79,398,0.0042884189292993775,False,0.06920148359271419
80,403,0.004185328252651085,False,0.06920148359271418
81,408,0.004088517891789068,False,0.06924674542604892
82,413,0.0039974581042735696,False,0.06944656962203934
83,418,0.003911647734701841,False,0.06967008578877093
84,423,0.0038306163557636453,False,0.06989653126289037
85,428,0.0037539255163006754,False,0.07018051974581557
86,433,0.003681169223366489,False,0.0705131572856875
87,438,0.003611973783866746,False,0.07088899106639344
88,443,0.003545997125934108,False,0.07129882745925778
89,448,0.0034829277116575643,False,0.07176765490212873
90,453,0.0034224831420865804,False,0.07233717278964388
91,458,0.0033644085434609396,False,0.0729630110350614
92,463,0.0033084748111618994,False,0.07381511223002009
93,468,0.0032544767755775137,False,0.07498278389990116
94,473,0.0032022313424047103,False,0.07630252854917702
95,478,0.0031515756492035856,False,0.077943106626609
96,483,0.0031023652704720455,False,0.08018723579504669
97,488,0.003054472495207068,False,0.08332792109426766
98,493,0.003007784693870201,False,0.08833676071640127
99,498,0.002962202785817068,True,0.11711535984088901
100,503,0.0029176398134940023,True,0.17901598312643158
101,508,0.002874019625926083,True,0.351535407623181
102,513,0.0028312756710969617,True,0.5766759706690292
103,518,0.002789349894621373,True,0.26869969712691316
104,523,0.0027481917405189986,True,0.15960221502974115
105,528,0.0027077572488002416,True,0.11411322658688114
106,533,0.002668008243875889,False,0.08964612383133178
107,538,0.002628911607416046,False,0.0839549886932283
108,543,0.002590438629141561,False,0.08092914874402295
109,548,0.0025525644290684524,False,0.07872796330274064
110,553,0.002515267444899047,False,0.0770559166200936
111,558,0.0024785289785189315,False,0.07574331088179577
112,563,0.002442332795888108,False,0.07468590715882921
113,568,0.0024066647749811077,False,0.07381613364689256
114,573,0.002371512596817296,False,0.07308833632662032
115,578,0.002336865475013953,False,0.07247051543377285
116,583,0.0023027139196806394,False,0.07193960501943836
