,Wavelength,Activity,Detection,Correlation
77,80,0.0022796337048646646,False,0.1162808751704368
78,81,0.0024959041798517574,False,0.1196410987198689
79,82,0.0027108141061003453,False,0.12572214652481148
80,83,0.0028711201345649824,True,0.1787806410359714
81,84,0.0029498550965210354,True,0.30465625314306505
82,85,0.002938417239129856,True,0.6542628567332898
83,86,0.0028406933523430528,True,0.5084121735541289
84,87,0.002669366322124053,True,0.24426298753541856
85,88,0.002443756711357452,True,0.15082424703822755
86,89,0.002188824020073746,False,0.12350806608950304
87,90,0.00193501499806588,False,0.11747756349489448
88,91,0.0017178544591189952,False,0.11390709979370485
89,92,0.0015737970432678145,False,0.11224982663302979
90,93,0.0015276368763291247,False,0.11130776173069115
91,94,0.0015771595123471212,False,0.1108247764284801
92,95,0.0016942604786370683,False,0.11085623545099978
93,96,0.001842927100537786,False,0.11119227117276266
94,97,0.0019933745425037724,False,0.1120464276867723
95,98,0.0021254245303968023,False,0.11355673744050471
96,99,0.002226879310711023,False,0.11819947875428512
97,100,0.0022912456927944545,False,0.12803579907102766
98,101,0.0023160037831588542,True,0.2060803976417947
99,102,0.002301440375913328,True,0.5165012736837767
100,103,0.0022498710082988513,True,0.4020993053502461
101,104,0.0021651136436260494,True,0.16145063981151006
102,105,0.002052135229025341,False,0.12242230728010267
103,106,0.0019168337180311297,False,0.11393800586479624
104,107,0.0017659442336616907,False,0.10903083404681861
105,108,0.0016070716268329662,False,0.10719638073445945
106,109,0.001448844185694878,False,0.10656033897606815
107,110,0.0013011197248958154,False,0.10618772409425098
108,111,0.001174979410732391,False,0.10632922086732681
109,112,0.0010818709111878088,False,0.10667082164631135
110,113,0.0010310928124446213,False,0.10707605317733249
111,114,0.0010260324036892392,False,0.10755819110829724
112,115,0.0010620773597169945,False,0.10814144787534813
113,116,0.001128697087800767,False,0.10882690762530696
114,117,0.0012137826697148821,False,0.10958940528606975
115,118,0.0013067710368120382,False,0.11054673945728627
116,119,0.0013996528606223303,False,0.11173275898577853
117,120,0.0014867808188104782,False,0.11324629380434356
118,121,0.001564343496774854,False,0.11511597028926218
119,122,0.0016298749654271843,False,0.11745806917889665
